id,runtime,budget,revenue,film_id
7713,2h 2 min,"$185,000,000","$786,636,033",7713
7714,1h 38 min,,,7714
7715,1h 37 min,"$4,000,000","$2,665,322",7715
7716,1h 41 min,"$80,000",,7716
7717,1h 41 min,"$27,000,000","$34,562,925",7717
7718,1h 39 min,"$80,000,000","$40,170,558",7718
7719,1h 54 min,"$22,000,000","$110,627,965",7719
7720,1h 44 min,,,7720
7721,1h 57 min,"$35,000,000","$45,681,173",7721
7722,2h 4 min,"$75,000,000","$215,663,859",7722
7723,1h 49 min,,,7723
7724,1h 46 min,"$30,000,000","$24,900,000",7724
7725,1h 26 min,"$2,500,000","$13,539,458",7725
7726,1h 45 min,"$75,000,000","$167,635,712",7726
7727,1h 50 min,"$27,000,000","$17,286,299",7727
7728,1h 40 min,"$20,000,000","$23,900,000",7728
7729,1h 33 min,,,7729
7730,1h 56 min,,"$397,783",7730
7731,1h 35 min,,"$2,633,527",7731
7732,1h 43 min,"$30,000,000","$26,576,000",7732
7733,1h 26 min,"$15,000","$193,355,800",7733
7734,1h 43 min,,,7734
7735,1h 35 min,,,7735
7736,1h 30 min,,,7736
7737,1h 30 min,"$20,000,000","$136,435,701",7737
7738,2h 10 min,"$80,000,000","$55,000,000",7738
7739,2h 12 min,"$135,000,000","$163,800,000",7739
7740,1h 33 min,,,7740
7741,1h 36 min,,,7741
7742,1h 28 min,,"$71,594,792",7742
7743,1h 23 min,"$25,000,000","$80,936,232",7743
7744,1h 33 min,,,7744
7745,1h 48 min,"$18,000,000","$2,520,000",7745
7746,1h 37 min,"$6,500,000","$937,490",7746
7747,1h 41 min,,,7747
7748,1h 46 min,"$18,200,000",,7748
7749,1h 50 min,"$40,000,000","$79,700,000",7749
7750,1h 53 min,"$12,000,000","$5,078,660",7750
7751,1h 38 min,,,7751
7752,1h 37 min,"$13,000,000","$137,056,262",7752
7753,1h 55 min,"$20,000,000","$15,851,622",7753
7754,2h 12 min,,,7754
7755,1h 42 min,"$41,000,000","$8,200,000",7755
7756,1h 34 min,,,7756
7757,2h 11 min,"$50,000,000","$709,827,462",7757
7758,1h 28 min,,"$44,852",7758
7759,2h 36 min,"$17,500,000","$23,400,000",7759
7760,1h 39 min,"$27,000,000","$101,646,581",7760
7761,1h 39 min,"$27,000,000","$101,646,581",7761
7762,1h 51 min,"$25,000,000","$39,171,130",7762
7763,1h 37 min,,"$18,875,011",7763
7764,1h 33 min,,"$3,065,860",7764
7765,1h 53 min,"$20,000,000","$25,000,167",7765
7766,1h 49 min,,"$1,644,060",7766
7767,1h 53 min,"$45,000,000","$21,009,180",7767
7768,1h 36 min,"$20,000,000","$27,058,304",7768
7769,1h 41 min,,,7769
7770,1h 47 min,,,7770
7771,1h 31 min,"$19,000,000","$40,996,665",7771
7772,1h 51 min,,"$1,228,459",7772
7773,1h 24 min,,,7773
7774,1h 35 min,"$4,500,000",,7774
7775,1h 27 min,"$1,700,000",,7775
7776,1h 53 min,"$40,000,000","$68,766,121",7776
7777,1h 32 min,"$45,000,000","$55,000,000",7777
7778,1h 48 min,"$24,000,000","$29,364,989",7778
7779,1h 41 min,,,7779
7780,1h 58 min,"$25,000,000","$48,782,670",7780
7781,1h 59 min,,,7781
7782,1h 32 min,"$45,000,000","$55,000,000",7782
7783,1h 27 min,"$5,000,000","$22,304,357",7783
7784,1h 37 min,"$10,000,000","$17,287,309",7784
7785,1h 36 min,"$47,000,000","$102,825,796",7785
7786,1h 56 min,"$40,000,000","$161,834,276",7786
7787,1h 28 min,"$6,000,000","$49,078,000",7787
7788,1h 34 min,"$18,000,000","$90,632,641",7788
7789,1h 36 min,,"$7,636",7789
7790,1h 55 min,"$25,000,000","$14,063,331",7790
7791,1h 37 min,"$1,300,000","$447,741",7791
7792,1h 58 min,"$60,000,000","$162,100,000",7792
7793,1h 35 min,"$3,000,000",,7793
7794,2h 7 min,"$170,000,000","$396,600,000",7794
7795,1h 47 min,,,7795
7796,2h 13 min,"$142,000,000","$431,971,116",7796
7797,1h 26 min,"$29,000,000","$22,619,699",7797
7798,1h 35 min,"$18,000,000","$39,321,715",7798
7799,1h 34 min,"$63,000,000","$296,938,801",7799
7800,1h 35 min,"$4,500,000",,7800
7801,1h 47 min,"$17,000,000","$42,426,912",7801
7802,2h 3 min,"$82,000,000","$96,085,477",7802
7803,1h 47 min,"$2,000,000","$1,215,691",7803
7804,1h 35 min,,,7804
7805,1h 30 min,,,7805
7806,1h 35 min,"$38,000,000","$153,518,974",7806
7807,1h 35 min,"$1,700,000","$95,384",7807
7808,1h 32 min,,,7808
7809,1h 34 min,,"$653,951",7809
7810,2h 47 min,"$22,000,000",,7810
7811,1h 45 min,"$35,000,000","$103,100,000",7811
7812,1h 41 min,,,7812
7813,1h 40 min,,"$12,186,625",7813
7814,1h 30 min,,"$151,042",7814
7815,1h 54 min,"$200,000,000","$252,442,974",7815
7816,1h 40 min,"$42,000,000","$89,162,162",7816
7817,1h 45 min,"$20,000,000","$132,700,000",7817
7818,1h 30 min,"$5,000,000","$15,738,769",7818
7819,1h 54 min,"$90,000,000","$60,900,000",7819
7820,1h 26 min,"$5,000,000","$1,100,000",7820
7821,1h 44 min,,"$316,472",7821
7822,2h 2 min,"$15,000,000","$10,611,160",7822
7823,1h 35 min,"$10,000,000","$47,410,000",7823
7824,1h 50 min,,"$3,777,969",7824
7825,1h 22 min,,,7825
7826,1h 35 min,"$500,000","$20,200,000",7826
7827,1h 34 min,"$16,000,000","$20,627,372",7827
7828,1h 42 min,,,7828
7829,1h 31 min,,"$700,000",7829
7830,1h 33 min,"$16,500,000","$21,256",7830
7831,1h 35 min,,"$2,340,363",7831
7832,1h 49 min,"$40,000,000","$90,029,656",7832
7833,1h 37 min,"$23,000,000","$38,689,940",7833
7834,1h 55 min,"$10,000,000","$7,900,000",7834
7835,1h 53 min,"$36,000,000","$104,573,204",7835
7836,1h 34 min,,,7836
7837,1h 55 min,"$20,000,000","$12,600,000",7837
7838,1h 34 min,"$24,000,000","$68,729,358",7838
7839,1h 28 min,"$17,000,000","$65,500,000",7839
7840,1h 45 min,"$60,000,000","$164,700,000",7840
7841,1h 28 min,"$800,000","$2,166,797",7841
7842,1h 46 min,"$40,000,000","$45,500,797",7842
7843,1h 59 min,,"$13,294,594",7843
7844,1h 32 min,"$15,000,000","$12,806,614",7844
7845,1h 24 min,"$48,000,000","$220,673,217",7845
7846,1h 48 min,,"$24,272,365",7846
7847,1h 25 min,,"$29,326,868",7847
7848,1h 24 min,"$90,000",,7848
7849,1h 46 min,"$90,000,000","$146,936,910",7849
7850,1h 31 min,"$1,350,000","$4,160,000",7850
7851,1h 56 min,"$55,000,000","$18,626,419",7851
7852,2h 32 min,"$250,000,000","$874,362,803",7852
7853,1h 30 min,,,7853
7854,1h 44 min,"$65,000,000","$172,842,355",7854
7855,1h 30 min,,,7855
7856,1h 49 min,,,7856
7857,1h 33 min,,,7857
7858,1h 47 min,"$25,000,000","$41,914,915",7858
7859,1h 30 min,"$1,500,000",,7859
7860,1h 19 min,,"$1,100,000",7860
7861,1h 39 min,,"$23,941,317",7861
7862,1h 30 min,"$26,000,000","$21,949,234",7862
7863,1h 50 min,"$35,000,000","$64,350,171",7863
7864,1h 33 min,,,7864
7865,1h 38 min,"$30,000,000","$75,055,070",7865
7866,1h 37 min,"$19,000,000","$6,900,000",7866
7867,1h 26 min,"$30,000,000",,7867
7868,1h 50 min,"$60,000,000","$33,956,608",7868
7869,1h 48 min,"$35,000,000","$113,400,000",7869
7870,1h 40 min,,,7870
7871,1h 51 min,"$150,000,000","$128,388,320",7871
7872,1h 40 min,,"$15,000,000",7872
7873,1h 44 min,"$25,000,000",,7873
7874,1h 38 min,"$22,000,000","$26,570,463",7874
7875,2h 11 min,"$57,000,000","$62,112,895",7875
7876,1h 24 min,,,7876
7877,1h 33 min,"$20,000,000","$40,618,920",7877
7878,1h 50 min,,,7878
7879,1h 15 min,,,7879
7880,1h 48 min,"$30,000,000","$22,472,631",7880
7881,1h 31 min,"$55,000,000","$43,042,835",7881
7882,1h 24 min,"$15,000,000","$44,065,653",7882
7883,1h 44 min,"$25,000,000","$51,842,679",7883
7884,1h 40 min,"$20,000,000","$1,197,741",7884
7885,1h 35 min,"$17,289,533","$8,929,413",7885
7886,1h 50 min,"$78,000,000","$179,265,204",7886
7887,1h 38 min,"$9,000,000","$2,500,000",7887
7888,1h 57 min,"$10,000,000",,7888
7889,1h 31 min,"$201,822",,7889
7890,1h 44 min,"$25,000,000","$119,772,232",7890
7891,1h 40 min,"$75,000,000","$98,159,963",7891
7892,1h 42 min,"$18,000,000","$15,300,000",7892
7893,1h 40 min,,"$253,625,427",7893
7894,1h 39 min,,"$4,700,862",7894
7895,1h 35 min,,,7895
7896,1h 51 min,"$17,000,000","$42,580,920",7896
7897,1h 32 min,,,7897
7898,1h 58 min,"$8,000,000","$10,629,321",7898
7899,1h 39 min,"$9,750,000","$558,000",7899
7900,1h 40 min,,,7900
7901,1h 42 min,,"$11,145,006",7901
7902,1h 28 min,,,7902
7903,1h 31 min,"$35,000,000","$71,142,361",7903
7904,1h 38 min,"$10,000,000","$73,929,392",7904
7905,1h 55 min,"$37,500,000","$102,366,815",7905
7906,1h 42 min,"$22,000,000","$67,900,000",7906
7907,1h 31 min,"$40,000,000","$65,100,000",7907
7908,1h 39 min,"$4,000,000","$9,221",7908
7909,1h 35 min,"$6,000,000","$8,100,000",7909
7910,1h 33 min,"$3,200,000",,7910
7911,1h 34 min,"$55,000,000","$187,361,754",7911
7912,1h 47 min,"$14,100,000",,7912
7913,1h 34 min,"$4,800,000","$81,979,826",7913
7914,1h 39 min,,,7914
7915,1h 35 min,"$12,000,000","$1,900,000",7915
7916,1h 28 min,"$150,000,000","$39,000,000",7916
7917,1h 41 min,"$17,000,000","$125,586,134",7917
7918,1h 24 min,,,7918
7919,1h 50 min,"$20,000,000","$27,640,028",7919
7920,1h 25 min,,,7920
7921,1h 47 min,"$25,000,000","$18,024,545",7921
7922,1h 58 min,"$38,000,000","$17,380,126",7922
7923,1h 30 min,"$10,000,000","$44,902,237",7923
7924,1h 42 min,"$16,000,000","$31,556,061",7924
7925,1h 48 min,"$20,000,000","$4,298,184",7925
7926,1h 38 min,"$4,000,000","$37,470",7926
7927,1h 44 min,,,7927
7928,1h 42 min,,,7928
7929,2h 2 min,"$80,000,000",,7929
7930,1h 24 min,"$13,200,000","$53,830,415",7930
7931,1h 47 min,"$55,000,000","$23,000,000",7931
7932,1h 45 min,"$1,570,000","$1,800,000",7932
7933,1h 44 min,"$33,000,000","$16,500,000",7933
7934,1h 51 min,"$17,000,000","$42,580,920",7934
7935,1h 23 min,"$35,000,000","$28,000,000",7935
7936,1h 49 min,,,7936
7937,1h 49 min,"$40,000,000","$34,200,000",7937
7938,1h 54 min,,,7938
7939,1h 44 min,"$20,000,000","$67,900,000",7939
7940,1h 38 min,"$25,000,000","$15,704,614",7940
7941,1h 54 min,"$105,000,000","$133,782,481",7941
7942,1h 50 min,"$2,400,000",,7942
7943,1h 52 min,,"$3,499,442",7943
7944,1h 34 min,,,7944
7945,1h 30 min,,,7945
7946,1h 43 min,"$14,700,000","$14,600,000",7946
7947,1h 34 min,,,7947
7948,1h 58 min,"$30,000,000","$105,000,000",7948
7949,1h 25 min,,"$35,515,687",7949
7950,1h 41 min,"$3,500,000","$95,330,493",7950
7951,1h 31 min,"$8,000,000","$22,818,256",7951
7952,1h 31 min,"$42,000,000","$117,592,831",7952
7953,1h 37 min,"$3,500,000","$1,138,322",7953
7954,1h 57 min,"$10,000,000","$19,576,023",7954
7955,1h 12 min,"$33,000",,7955
7956,1h 45 min,,,7956
7957,1h 29 min,,"$50,097,949",7957
7958,1h 44 min,,"$22,955,097",7958
7959,1h 33 min,,"$26,441,892",7959
7960,1h 27 min,,"$121,827",7960
7961,1h 31 min,,,7961
7962,1h 52 min,"$38,000,000","$109,906,372",7962
7963,1h 26 min,"$2,500,000","$60,141,683",7963
7964,2h 0 min,"$4,500,000",,7964
7965,1h 52 min,"$95,000,000","$190,213,455",7965
7966,1h 33 min,,"$3,118,433",7966
7967,2h 45 min,"$210,000,000","$1,104,054,072",7967
7968,1h 34 min,"$660,000","$16,000,000",7968
7969,2h 55 min,"$155,000,000","$167,298,192",7969
7970,1h 42 min,"$31,000,000","$50,236,831",7970
7971,1h 35 min,"$8,000,000",,7971
7972,2h 4 min,,"$471,152",7972
7973,1h 38 min,,"$646,389",7973
7974,1h 46 min,"$20,000,000","$66,700,000",7974
7975,2h 6 min,,,7975
7976,1h 26 min,"$10,000,000","$20,311,536",7976
7977,1h 50 min,"$15,000,000","$69,800,000",7977
7978,1h 23 min,"$60,000",,7978
7979,1h 54 min,,,7979
7980,1h 35 min,"$6,000,000",,7980
7981,1h 42 min,,,7981
7982,1h 40 min,"$3,200,000","$4,267,218",7982
7983,2h 4 min,"$70,000,000","$277,448,382",7983
7984,1h 27 min,"$10,000,000","$320,705",7984
7985,1h 30 min,,"$343,341",7985
7986,2h 6 min,"$155,000,000","$440,603,537",7986
7987,1h 27 min,"$25,000,000","$30,700,000",7987
7988,1h 51 min,"$25,000,000","$16,162,580",7988
7989,1h 39 min,,"$28,000,000",7989
7990,2h 0 min,"$110,000,000","$72,178,895",7990
7991,1h 49 min,"$65,000,000",,7991
7992,1h 35 min,"$30,000,000","$32,540,674",7992
7993,1h 26 min,"$2,900,000","$74,918",7993
7994,1h 40 min,"$60,000,000","$119,940,815",7994
7995,1h 34 min,,"$5,800,000",7995
7996,1h 42 min,"$11,500,000","$94,100,000",7996
7997,1h 49 min,"$56,000,000","$34,737,199",7997
7998,1h 34 min,,"$11,000,000",7998
7999,1h 22 min,"$33,500,000","$10,667,893",7999
8000,1h 39 min,"$30,000,000","$64,400,000",8000
8001,1h 54 min,,"$761,361",8001
8002,1h 38 min,,,8002
8003,1h 28 min,"$800,000","$143,658",8003
8004,1h 44 min,"$30,000,000","$5,200,000",8004
8005,1h 28 min,"$13,000,000","$31,200,000",8005
8006,1h 35 min,"$31,000,000","$30,000,000",8006
8007,1h 45 min,,"$32,474,120",8007
8008,1h 51 min,"$27,000,000","$53,508,356",8008
8009,2h 0 min,"$60,000,000","$56,359,980",8009
8010,1h 43 min,"$35,000,000","$94,700,000",8010
8011,1h 35 min,"$20,000,000","$32,948,113",8011
8012,1h 44 min,"$3,000,000",,8012
8013,1h 53 min,,,8013
8014,1h 36 min,"$37,000,000","$100,104,565",8014
8015,2h 3 min,"$57,000,000","$147,845,033",8015
8016,1h 50 min,,,8016
8017,1h 51 min,"$30,000,000","$136,284,218",8017
8018,1h 49 min,"$55,000,000","$8,400,000",8018
8019,1h 39 min,"$15,000,000","$229,811",8019
8020,2h 7 min,,,8020
8021,1h 38 min,,"$89,661",8021
8022,1h 48 min,"$2,500,000","$4,200,000",8022
8023,1h 32 min,,,8023
8024,1h 47 min,,"$2,100,000",8024
8025,1h 43 min,"$54,000,000","$320,689,294",8025
8026,1h 32 min,"$8,000,000","$15,315,484",8026
8027,1h 40 min,"$70,000,000","$177,427,090",8027
8028,1h 43 min,"$14,000,000",,8028
8029,1h 32 min,,,8029
8030,1h 41 min,"$14,000,000","$29,100,000",8030
8031,1h 44 min,"$90,000,000","$122,823,468",8031
8032,1h 36 min,,"$117,947",8032
8033,1h 32 min,"$25,000,000","$6,300,000",8033
8034,1h 29 min,,"$35,000",8034
8035,2h 2 min,"$175,000,000","$749,200,054",8035
8036,1h 38 min,"$22,000,000",,8036
8037,1h 35 min,"$40,000,000","$38,087,756",8037
8038,1h 43 min,"$2,000,000","$725,131",8038
8039,1h 41 min,"$125,000,000","$485,000,000",8039
8040,1h 31 min,"$7,000,000","$9,200,000",8040
8041,1h 27 min,"$5,000,000","$5,042,014",8041
8042,1h 32 min,"$1,500,000","$314,131",8042
8043,1h 26 min,"$3,000,000","$748,453",8043
8044,1h 38 min,"$3,100,000",,8044
8045,1h 28 min,"$20,000,000","$50,507,267",8045
8046,1h 36 min,,"$5,750,401",8046
8047,2h 10 min,"$200,000,000","$491,868,548",8047
8048,2h 7 min,"$50,000,000","$22,900,000",8048
8049,1h 46 min,"$22,000,000","$63,647,656",8049
8050,1h 33 min,"$10,500,000","$27,869,129",8050
8051,1h 30 min,"$22,000,000","$19,799,759",8051
8052,1h 27 min,,"$6,861,102",8052
8053,1h 25 min,,"$7,480,424",8053
8054,1h 47 min,"$30,000,000","$23,619,609",8054
8055,1h 55 min,"$110,000,000","$253,890,701",8055
8056,1h 46 min,"$85,000,000","$183,018,522",8056
8057,2h 5 min,"$52,000,000","$216,500,000",8057
8058,2h 4 min,"$130,000,000","$119,269,486",8058
8059,1h 38 min,,"$4,695,495",8059
8060,1h 33 min,,,8060
8061,1h 29 min,,,8061
8062,1h 31 min,"$7,000,000","$9,900,000",8062
8063,1h 44 min,"$20,000,000","$74,747,725",8063
8064,1h 56 min,"$100,000,000","$86,493,046",8064
8065,1h 46 min,"$6,000,000","$1,305,195",8065
8066,1h 23 min,,,8066
8067,1h 25 min,,,8067
8068,1h 45 min,"$17,000,000","$14,089,528",8068
8069,1h 32 min,"$10,000,000","$183,474,602",8069
8070,1h 45 min,,,8070
8071,1h 46 min,"$125,000,000","$493,214,993",8071
8072,1h 35 min,,,8072
8073,1h 35 min,"$1,000,000","$10,499,694",8073
8074,1h 38 min,,"$13,240,767",8074
8075,1h 38 min,"$64,000,000","$101,600,000",8075
8076,1h 52 min,"$19,800,000",,8076
8077,1h 49 min,"$180,000,000","$356,743,061",8077
8078,1h 52 min,"$3,000,000","$156,362",8078
8079,1h 30 min,,,8079
8080,1h 30 min,"$7,000,000","$5,430,822",8080
8081,1h 53 min,"$20,000,000","$5,090,852",8081
8082,1h 39 min,"$47,000,000","$30,002,758",8082
8083,1h 22 min,"$500,000","$98,017",8083
8084,1h 34 min,"$25,000,000","$79,817,939",8084
8085,1h 27 min,"$15,000,000","$5,600,000",8085
8086,1h 30 min,,,8086
8087,1h 39 min,,,8087
8088,1h 12 min,"$20,000,000","$135,700,000",8088
8089,1h 31 min,"$13,000,000","$27,007,143",8089
8090,1h 38 min,,"$3,700,000",8090
8091,2h 17 min,"$28,000,000","$1,749,201",8091
8092,2h 9 min,"$9,000,000","$17,768,900",8092
8093,1h 36 min,"$3,000,000",,8093
8094,1h 31 min,"$50,000,000","$219,788,712",8094
8095,1h 25 min,,"$6,303,792",8095
8096,1h 50 min,"$25,000,000","$10,324,441",8096
8097,1h 20 min,"$9,000,000",,8097
8098,1h 22 min,"$27,000,000","$56,870,414",8098
8099,1h 27 min,,"$9,623,329",8099
8100,1h 41 min,"$25,000,000","$59,768,495",8100
8101,1h 47 min,"$70,000,000","$57,958,696",8101
8102,1h 28 min,,,8102
8103,1h 50 min,"$50,000,000","$46,117,696",8103
8104,1h 45 min,,"$17,534,314",8104
8105,1h 54 min,"$11,000,000","$10,900,000",8105
8106,1h 55 min,"$70,000,000","$195,735,876",8106
8107,2h 1 min,"$9,000,000",,8107
8108,1h 40 min,"$3,500,000","$44,019,588",8108
8109,1h 33 min,"$13,000,000","$30,600,000",8109
8110,1h 41 min,"$60,000,000","$79,498,846",8110
8111,1h 55 min,"$20,000,000","$42,500,000",8111
8112,1h 30 min,"$28,000,000","$71,416,730",8112
8113,1h 26 min,"$6,843,500","$10,703,234",8113
8114,1h 32 min,"$60,000,000","$164,433,867",8114
8115,1h 40 min,"$115,000,000","$274,700,000",8115
8116,2h 2 min,"$8,000,000","$105,983",8116
8117,1h 47 min,,,8117
8118,1h 40 min,,"$5,217,347",8118
8119,1h 34 min,"$6,000,200","$7,048,886",8119
8120,1h 42 min,,"$69,485,490",8120
8121,1h 32 min,"$8,500,000","$42,452,206",8121
8122,1h 36 min,,,8122
8123,1h 36 min,"$22,000,000","$366,082,797",8123
8124,1h 37 min,"$5,000,000","$3,876,587",8124
8125,1h 43 min,"$25,000,000","$8,307,227",8125
8126,1h 19 min,"$1,065,000","$2,491,460",8126
8127,1h 21 min,"$150,000,000","$314,400,000",8127
8128,1h 59 min,"$21,200,000","$14,400,000",8128
8129,1h 33 min,,"$81,757",8129
8130,2h 5 min,"$60,000,000","$78,176,181",8130
8131,1h 39 min,"$40,000,000","$14,358,033",8131
8132,1h 39 min,"$18,500,000","$87,761,988",8132
8133,1h 37 min,"$10,000,000","$53,329,150",8133
8134,1h 34 min,"$3,500,000","$292,092",8134
8135,1h 39 min,"$20,000,000","$15,400,000",8135
8136,1h 46 min,"$52,000,000","$205,700,000",8136
8137,1h 56 min,,,8137
8138,2h 8 min,"$26,000,000","$34,592,118",8138
8139,1h 31 min,"$55,000,000","$110,000,000",8139
8140,2h 14 min,"$35,000,000","$88,200,000",8140
8141,2h 26 min,"$75,000,000","$71,600,000",8141
8142,2h 12 min,,,8142
8143,1h 37 min,"$10,000,000","$17,562,071",8143
8144,1h 23 min,,,8144
8145,1h 23 min,"$5,000,000","$207,039,844",8145
8146,1h 30 min,"$15,000,000","$5,000,000",8146
8147,1h 53 min,"$25,000,000","$3,300,000",8147
8148,1h 35 min,,"$45,895",8148
8149,2h 5 min,"$40,000,000","$569,651,467",8149
8150,1h 24 min,"$12,000,000",,8150
8151,1h 26 min,,,8151
8152,1h 29 min,"$13,000,000","$45,300,000",8152
8153,1h 48 min,"$22,000,000","$17,280,326",8153
8154,1h 42 min,,,8154
8155,1h 32 min,,,8155
8156,1h 36 min,"$50,000,000","$171,269,565",8156
8157,1h 28 min,,"$581,011",8157
8158,1h 38 min,"$30,000,000","$58,405,313",8158
8159,1h 43 min,,,8159
8160,1h 30 min,"$13,000,000","$20,560,255",8160
8161,1h 31 min,"$35,000,000","$81,093,313",8161
8162,1h 50 min,,,8162
8163,1h 40 min,"$12,000,000","$17,800,000",8163
8164,1h 50 min,"$45,000,000","$170,362,582",8164
8165,1h 58 min,,"$5,505,962",8165
8166,1h 47 min,,"$6,344,112",8166
8167,1h 33 min,"$13,000,000",,8167
8168,1h 45 min,"$25,000,000","$12,751,667",8168
8169,1h 34 min,,"$1,323,415",8169
8170,1h 58 min,"$56,000,000","$142,000,000",8170
8171,1h 52 min,"$12,500,000","$38,956,288",8171
8172,1h 41 min,"$8,000,000","$5,127,434",8172
8173,1h 30 min,,"$175,706",8173
8174,1h 44 min,"$26,000,000",,8174
8175,1h 37 min,"$24,000,000","$9,576,495",8175
8176,1h 30 min,"$20,000,000","$1,017,401",8176
8177,1h 45 min,,"$29,000,000",8177
8178,1h 42 min,"$30,000,000","$90,754,475",8178
8179,1h 20 min,"$6,500,000",,8179
8180,1h 51 min,"$10,000,000","$11,001,627",8180
8181,1h 51 min,"$10,000,000","$11,001,627",8181
8182,1h 44 min,,,8182
8183,1h 58 min,"$120,000,000","$242,688,965",8183
8184,2h 0 min,"$45,000,000","$24,000,000",8184
8185,2h 4 min,"$33,000,000","$8,408,835",8185
8186,1h 30 min,"$51,000,000","$116,500,000",8186
8187,1h 30 min,"$85,000,000","$58,292,295",8187
8188,1h 45 min,"$50,000,000","$119,208,989",8188
8189,1h 25 min,,,8189
8190,1h 41 min,"$115,000,000","$30,863,794",8190
8191,1h 24 min,"$36,000,000","$189,712,432",8191
8192,1h 51 min,,"$12,037,973",8192
8193,1h 40 min,"$26,000,000","$67,900,000",8193
8194,2h 8 min,"$40,000,000","$2,158,568",8194
8195,2h 30 min,"$140,000,000","$268,031,828",8195
8196,1h 48 min,"$28,000,000","$93,800,000",8196
8197,1h 41 min,"$20,000,000","$17,400,000",8197
8198,1h 43 min,"$150,000,000","$140,700,000",8198
8199,1h 46 min,"$35,000,000","$82,087,155",8199
8200,1h 30 min,"$15,000,000","$32,704,700",8200
8201,1h 34 min,"$28,000,000","$66,166,000",8201
8202,1h 50 min,"$17,500,000","$19,179,969",8202
8203,1h 35 min,"$2,200,000","$36,690,067",8203
8204,1h 24 min,"$10,000,000","$25,400,000",8204
8205,1h 51 min,,,8205
8206,1h 43 min,"$6,788,000","$13,878,334",8206
8207,1h 39 min,"$50,000,000","$87,528,173",8207
8208,1h 30 min,"$35,000,000","$21,800,000",8208
8209,1h 30 min,"$700,000","$1,271,556",8209
8210,1h 44 min,"$25,000,000",,8210
8211,1h 31 min,"$70,000,000","$104,945,765",8211
8212,1h 38 min,,,8212
8213,1h 36 min,"$35,000,000","$81,967,450",8213
8214,1h 39 min,,,8214
8215,2h 3 min,"$65,000,000","$128,905,366",8215
8216,1h 32 min,,,8216
8217,1h 37 min,"$10,000,000","$30,658,387",8217
8218,1h 41 min,,"$9,995",8218
8219,1h 40 min,"$13,500,000","$31,626,386",8219
8220,1h 51 min,"$50,000,000","$24,008,667",8220
8221,1h 51 min,"$35,000,000","$173,965,010",8221
8222,1h 34 min,"$1,200,000",,8222
8223,1h 41 min,"$50,000,000","$42,277,365",8223
8224,1h 25 min,"$33,000,000","$65,000,000",8224
8225,1h 45 min,,,8225
8226,1h 50 min,"$40,000,000","$136,300,000",8226
8227,1h 29 min,,,8227
8228,1h 33 min,"$6,500,000","$49,369,899",8228
8229,1h 35 min,,,8229
8230,1h 35 min,,,8230
8231,2h 3 min,"$7,700,000","$1,072,602",8231
8232,2h 11 min,"$209,000,000","$303,025,485",8232
8233,1h 30 min,,,8233
8234,1h 31 min,"$5,000,000","$19,280,931",8234
8235,1h 47 min,"$65,000,000","$254,212,245",8235
8236,1h 35 min,,,8236
8237,1h 44 min,,"$71,600,000",8237
8238,1h 40 min,"$3,000,000",,8238
8239,1h 30 min,,,8239
8240,1h 30 min,"$4,800,000","$10,300,000",8240
8241,1h 38 min,"$160,000,000","$181,700,000",8241
8242,1h 32 min,,"$3,056,677",8242
8243,1h 50 min,"$7,000,000","$6,237,990",8243
8244,1h 41 min,"$18,000,000","$122,195,920",8244
8245,1h 31 min,"$30,000,000","$5,874,530",8245
8246,1h 42 min,"$5,000,000","$459,051",8246
8247,1h 47 min,,,8247
8248,1h 38 min,"$4,000,000","$4,257,354",8248
8249,1h 49 min,"$18,000,000","$36,100,000",8249
8250,1h 26 min,"$25,000,000","$41,604,473",8250
8251,1h 36 min,"$15,000,000","$66,400,000",8251
8252,1h 33 min,"$18,000,000","$13,500,000",8252
